id,name,artist_popularity,followers,genre,total_streams,total_saves,total_shares,listener_growth_rate
0bzfPKdbXL5ezYW2z3UGQj,Michael Kiwanuka,63,1360310,british soul,12338148,635928,112409,0.88
436sYg6CZhNefQJogaXeK0,Camille Saint-Saëns,63,359983,classical,10099751,1143531,78987,0.32
2xvtxDNInKDV4AvGmjw6d1,Bladee,63,440330,cloud rap,12413083,950902,86690,0.63
568ZhdwyaiCyOGJRtNYhWf,Deep Purple,63,5321141,album rock,7767369,980123,124135,0.79
7x5rK9BClDQ8wmCkYAGsQp,Paolo Nutini,63,1372425,british soul,12413255,1174852,83690,0.36
5NDMothbpdpq2xHqSjrrWn,Faith Evans,63,1601664,contemporary r&b,12374755,709531,75592,0.65
62DmErcU7dqZbJaDqwsqzR,Popcaan,63,1006225,dancehall,9908884,685968,74104,0.75
1l9d7B8W0IHy3LqWsxP2SH,Phantogram,63,802522,indietronica,6504573,1184973,81062,0.59
4ZgQDCtRqZlhLswVS6MHN4,grandson,63,1108574,modern alternative rock,6489336,1145893,92608,0.81
1QJbbsxg2wqidJj51d3otw,Natos y Waor,63,789309,rap underground espanol,8121176,766570,83304,0.89
4k1ELeJKT1ISyDv8JivPpB,The Prodigy,63,2377731,big beat,12065516,728854,82868,0.53
05oH07COxkXKIMt6mIPRee,Brandy,63,3498464,contemporary r&b,9788994,671490,118634,0.59
5q8HGNo0BjLWaTAhRtbwxa,Brantley Gilbert,63,2989019,contemporary country,7803409,763316,78403,0.63
0N0d3kjwdY2h7UVuTdJGfp,Cascada,63,505918,eurodance,6407599,642969,113686,0.32
5VX8hxrcfJWwaTLiqGUHG3,TobyMac,63,1280257,ccm,7370745,735681,91485,0.39
3dkbV4qihUeMsqN4vBGg93,Al Green,63,1897910,classic soul,10111143,764304,115535,0.38
6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,63,2726047,atl hip hop,11217938,913164,67655,0.53
0Y4inQK6OespitzD6ijMwb,Freddie Gibbs,63,1225718,alternative hip hop,12492869,880274,73516,0.61
1z8Z3JjXWNa7xbeXcyFZMt,Los Yonic's,63,1765623,banda,7503794,998104,78818,0.52
2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile,63,789054,acoustic pop,7802647,884157,115747,0.37
6kBDZFXuLrZgHnvmPu9NsG,Aphex Twin,63,1266183,ambient,11890327,1217532,110569,0.46
1l2ekx5skC4gJH8djERwh1,Don Diablo,63,1826885,dutch house,7774842,1091682,105153,0.36
1nIUhcKHnK6iyumRyoV68C,Ennio Morricone,63,1106711,classic soundtrack,12510250,1150556,71588,0.84
5QdyldG4Fl4TPiOIeMNpBZ,Big Thief,63,662556,art pop,12551247,1039382,118306,0.92
0kObWap02DEg9EAJ3PBxzf,Starship,63,1008966,album rock,9084515,1244235,105003,0.71
70gP6Ry4Uo0Yx6uzPIdaiJ,Bas,63,533739,canadian hip hop,8713048,1078769,80130,0.47
1YzCsTRb22dQkh9lghPIrp,Billie Holiday,63,1830685,adult standards,7409799,930871,90902,0.57
6Ha4aES39QiVjR0L2lwuwq,Yo Gotti,63,4407713,dirty south rap,7635581,738921,67061,0.71
5Igpc9iLZ3YGtKeYfSrrOE,Chris Lake,63,301060,bass house,9779520,1211648,79631,0.65
0GByy3DcfbQwDvXGCWmzv9,Pretenders,63,1462851,album rock,10591939,682330,63874,0.58
6GfiCQDFYANz5wUkSmb3Dr,Thousand Foot Krutch,63,1293242,alternative metal,8918771,1242930,70447,0.7
1SQRv42e4PjEYfPhS0Tk9E,The Kinks,63,2513046,album rock,9446593,817776,112185,0.34
7w29UYBi0qsHi5RTcv3lmA,Björk,63,1965716,art pop,10378721,692014,87448,0.83
2mxe0TnaNL039ysAj51xPQ,R. Kelly,64,2517516,,11433000,1044126,68322,0.95
02HfWwVkZpAEWY9RwUBTyQ,Soothly,64,7331,,9904943,1145836,86698,0.66
7GtPtPbDC5CLNzSNxVpqaf,Britney Manson,64,144312,,10392129,1181247,97894,0.36
6H3nFALN4zLX9AJr79VeVz,Nikolai Tal,64,5410,,8637283,856580,65541,0.69
20DZAfCuP1TKZl5KcY7z3Q,SLANDER,64,454806,dubstep,6958542,991940,112053,0.85
4tYSBptyGeVyZsk8JC4JHZ,Shoreline Mafia,64,1146826,cali rap,9100114,688594,121897,0.43
3ppQEG71r7jVpI8RudzycF,OHGEESY,64,285407,cali rap,9809543,946901,64827,0.84
6q7nMIVgGohQ14mSsq3F8t,Gilsons,64,314232,nova mpb,9216178,857542,103080,0.59
52qKfVcIV4GS8A8Vay2xtt,Ice Nine Kills,64,825057,metalcore,11046885,1267335,118846,0.83
4rF7c8zpCKzuSXohs2HIpA,Steven Universe,64,909274,pov: indie,7753763,722336,102086,0.66
660YptcR0hNHJ8iEr1qcse,Anthony Ramos,64,148326,show tunes,6824434,666106,66577,0.86
5nLYd9ST4Cnwy6NHaCxbj8,CeeLo Green,64,600391,atl hip hop,12607943,916276,102133,0.69
3IaKn0ExWTMPqa0mscUYw3,Only The Family,64,414554,chicago rap,8353246,1050665,82007,0.83
5lmSBamD6zMcpHPqPpwmwN,Disney Peaceful Piano,64,76287,piano cover,7680075,1073601,97555,0.64
2TcGJdSOiOvITBzhvfX8XB,Shouse,64,128511,aussietronica,8996750,880878,108969,0.76
5Dz2FizMLqV0Cr3c8uhEcF,MC Cebezinho,64,698985,funk paulista,9686427,736327,96960,0.78
1MIVXf74SZHmTIp4V4paH4,Mabel,64,1930909,pop,10775407,1254464,69591,0.38
1JvbNeV9zG9Sew1JyaWsyx,Anggi Marito,64,812591,indonesian pop,9497324,856800,91939,0.59
0jUQSUOcM7lxVn5eVGTkzQ,Justine Skye,64,820918,pop r&b,10887381,855495,87386,0.73
0NiaKn55OzJswiYevvlKfz,Raí Saia Rodada,64,2310462,arrocha,10596046,743110,90068,0.67
1CFCsEqKrCyvAFKOATQHiW,Lecrae,64,1202172,christian hip hop,9283867,878581,103789,0.95
6EMoWayH9WulC8F8b6m3BH,El Reino Infantil,64,413646,musica para ninos,11185172,1008157,117846,0.75
5jbk18C7YXRcEZxUWPJCyT,Ocie Elliott,64,143038,victoria bc indie,6624391,690823,79890,0.55
2gduEC76ry33RVurAvT05p,Nathan Dawe,64,102846,pop dance,12570235,1033024,117944,0.49
3plJVWt88EqjvtuB4ZDRV3,Ben E. King,64,565775,rock-and-roll,6924746,1159106,75618,0.79
37hAfseJWi0G3Scife12Il,City Girls,64,2434991,scam rap,12607326,1207113,96149,0.83
7DMveApC7UnC2NPfPvlHSU,Cheat Codes,64,2189857,edm,10511116,753211,114078,0.49
22y08IZx7u6SWpsfap1Cub,Rio Romeo,64,234315,pov: indie,8722598,1155871,123959,0.47
0sSxphmGskGCKlwB9xa6WU,Himesh Reshammiya,64,9840437,filmi,12349540,1196603,107608,0.46
4gwpcMTbLWtBUlOijbVpuu,Capital Cities,64,884716,metropopolis,9034124,1121936,66175,0.4
4XDi67ZENZcbfKnvMnTYsI,Jay Park,64,2053278,k-pop,10174714,860124,118402,0.84
2QcZxAgcs2I1q7CtCkl6MI,Eason Chan,64,2649248,c-pop,12446588,702078,107826,0.38
39B7ChWwrWDs7zXlsu3MoP,Sonny Fodera,64,168412,house,7182556,656783,124174,0.58
2jHp7gQArCQrlMvdrIVFCg,Anson Seabra,64,969789,alt z,12093747,949641,72013,0.41
4Ws2otunReOa6BbwxxpCt6,Benny Benassi,64,556117,edm,10803495,764974,77399,0.63
2M4eNCvV3CJUswavkhAQg2,James Newton Howard,64,336148,orchestral soundtrack,7868615,938992,114295,0.59
0Vxqvpm9tpZcz6d4egDtjX,MC PR,64,70153,brega funk,10263364,1127017,91529,0.49
0IoWUuXfqpkfpxBRzthHU4,Codiciado,64,432810,corrido,12493711,1148018,117281,0.66
7opp16lU7VM3l2WBdGMYHP,Héctor Lavoe,64,1841300,salsa,9560210,925461,119748,0.92
6KZDXtSj0SzGOV705nNeh3,Kid Ink,64,3034050,pop rap,6464820,1209708,116651,0.85
2OnKRchqP7tT0FzTvWIFI7,Wolfine,64,1546990,colombian pop,10616579,807169,102606,0.42
6HQ6vf4AloXyVNdyJhrX1J,GAMPER & DADONI,64,147839,german dance,12500291,985193,65892,0.67
4uJNQGa3L2frXDxwgouTIw,Franglish,64,1120121,french hip hop,8355749,1078791,65123,0.64
1Kjs5u8GQf6zCFdTj6SI9E,Malik Montana,64,1060473,polish drill,10143953,1229381,68950,0.46
1bqxdqvUtPWZri43cKHac8,MAX,64,841282,singer-songwriter pop,10551398,1117206,109388,0.66
4BYxqVkZyFjtik7crYLg5Q,Chris Young,64,2797240,contemporary country,9721092,1038398,94093,0.36
21dVknSLCsK37cWozWDZZS,Matt Sassari,64,57632,french tech house,11824408,763977,83105,0.39
3ETLPQkcEd7z4k3IbZmXMq,Cleo Sol,64,554704,alternative r&b,9350633,839529,116658,0.33
7Dx7RhX0mFuXhCOUgB01uM,JJ Lin,64,2933490,mandopop,8483602,970760,89862,0.94
0fauHpmSHwodVYIjTqOGHz,Yiruma,64,1095911,korean instrumental,9429014,893292,82944,0.35
6vbY3hOaCAhC7VjucswgdS,Twista,64,1021832,chicago rap,6922352,686328,111883,0.68
18PmEN8ZiHBQlDpxrgR2xs,MALIQ & D'Essentials,64,946956,indonesian jazz,8181830,1059296,116692,0.88
5zaXYwewAXedKNCff45U5l,Dusty Springfield,64,440898,adult standards,9317988,755476,86564,0.32
240wlM8vDrf6S4zCyzGj2W,CamelPhat,64,392169,deep tech house,7884136,782505,72990,0.41
2wcrc3fjebDRLVdtRUa3pu,Cal Scruby,64,173340,deep underground hip hop,12389656,670878,112992,0.58
2eam0iDomRHGBypaDQLwWI,Bleachers,64,662502,indie pop,9769876,1050724,74290,0.77
4stSxe6AbpXw3x7nRDsYVX,Remmy Valenzuela,64,1689986,banda,9728226,775051,79850,0.4
20s0P9QLxGqKuCsGwFsp7w,Mario,64,3338774,dance pop,8355548,851427,126985,0.91
2WKdxPFRD7IqZvlIAvhMgY,Fugees,64,1331344,east coast hip hop,12244968,1116933,105212,0.89
6kq4GHwUcUojGIu0ziSNXf,Amenazzy,64,3103094,rap dominicano,9712561,972366,75802,0.5
1fctva4kpRbg2k3v7kwRuS,Rvssian,64,2561137,reggaeton,10010719,750168,89300,0.33
128ftF9X7Kd7Di2fq3wYVs,Jamby El Favo,64,1370851,reggaeton,8482205,908863,100091,0.57
0HlxL5hisLf59ETEPM3cUA,Scooter,64,800585,eurodance,8627014,1133812,76559,0.63
1mfDfLsMxYcOOZkzBxvSVW,Cole Swindell,64,2228532,contemporary country,10659039,773040,122824,0.38
1dID9zgn0OV0Y8ud7Mh2tS,Dustin Lynch,64,2331998,contemporary country,11550585,1272035,84025,0.56
0YWxKQj2Go9CGHCp77UOyy,Fabolous,64,2681352,gangster rap,10954965,1275884,77070,0.35
5WFFFHVqeVk5tLuYh2KjQy,Luccas Carlos,64,922855,brazilian hip hop,7418207,952994,75350,0.56
4TKTii6gnOnUXQHyuo9JaD,Sheryl Crow,64,1098838,lilith,10430024,1076336,77225,0.41
7wOZy3KdFVVINgNFFxkxwO,Jerry Rivera,64,1882557,latin pop,9361066,1071910,121756,0.81
5B6H1Dq77AV1LZWrbNsuH5,Jarabe De Palo,64,1589233,latin alternative,11421485,778701,108662,0.57
0EeQBlQJFiAfJeVN2vT9s0,Nipsey Hussle,64,3360674,conscious hip hop,6955037,1199261,78353,0.93
4tujQJicOnuZRLiBFdp3Ou,Xzibit,64,1965387,detroit hip hop,7612198,1224850,87895,0.66
1VBflYyxBhnDc9uVib98rw,Icona Pop,64,714829,candy pop,11186683,1014344,74784,0.93
459INk8vcC0ebEef82WjIK,Erik Satie,64,788274,classical,8115215,1221026,108939,0.86
6TQj5BFPooTa08A7pk8AQ1,Kaskade,64,937610,edm,8076200,840700,112371,0.79
3kjuyTCjPG1WMFCiyc5IuB,Arcade Fire,64,2251907,alternative rock,9890387,677270,71023,0.63
0X380XXQSNBYuleKzav5UO,Nine Inch Nails,64,2462022,alternative metal,9412332,804826,124612,0.66
5H5W5vmpQSBmQv1uMVor61,LoFi Waiter,65,32572,,10935620,774633,69654,0.58
3qBKjEOanahMxlRojwCzhI,Zacari,65,92700,,11490465,1173081,70583,0.55
57WHJIHrjOE3iAxpihhMnp,Louis Tomlinson,65,7084277,pop,12188948,1180316,111700,0.48
07CimrZi5vs9iEao47TNQ4,Flowdan,65,74575,grime,8945930,1187364,86575,0.94
5SHxzwjek1Pipl1Yk11UHv,Tom Grennan,65,516998,uk pop,8971050,874052,99683,0.37
26JloX1vHxGGrGUVeMItFJ,iamjakehill,65,575835,sad rap,9597626,923973,128360,0.39
2UUNqX43sA4dxX698liyey,Ren,65,83311,sped up,10399965,1219835,77933,0.54
4f9iBmdUOhQWeP7dcAn1pf,Rag'n'Bone Man,65,1756490,neo soul,9218711,1188175,118603,0.5
4exLIFE8sISLr28sqG1qNX,Travis Barker,65,440607,rap rock,7134244,928060,83864,0.33
5GGJosGMs08YEmKTZJe1fL,Suki Waterhouse,65,496896,indie pop,7323755,790233,80055,0.46
5PlfkPxwCpRRWQJBxCa0By,HUGEL,65,178572,deep house,8123385,1236765,110950,0.44
7yntSJ6uojO3z6GFUVwhAW,CORPSE,65,2345478,pov: indie,6679883,1016449,92246,0.44
6UCQYrcJ6wab6gnQ89OJFh,Headie One,65,537046,uk hip hop,7915851,960692,91430,0.49
3TozxPbDes76aGFdfv7PMv,Jordan Sandhu,65,3237903,punjabi pop,10054757,1284888,110574,0.72
1W7FNibLa0O0b572tB2w7t,Pink Sweat$,65,1811457,bedroom soul,8620729,666230,92007,0.82
2pywmTkxO0H1CY8ZXSJTSC,Neelkamal Singh,65,649730,bhojpuri pop,7169318,1013208,102303,0.66
7HwzlRPa9Ad0I8rK0FPzzK,SEKAI NO OWARI,65,2339466,anime,10390169,1253176,98971,0.43
1ybINI1qPiFbwDXamRtwxD,Smino,65,876012,alternative r&b,8086027,1014245,86126,0.97
6T5tfhQCknKG4UnH90qGnz,DNCE,65,4611680,dance pop,8015226,716685,66277,0.57
5Ppie0uPnbnvGBYRwYmlt0,Megan Moroney,65,196723,modern country pop,8094857,1162883,91855,0.5
7mvhRvEAHiCTQHUnH7fgnv,Tatsuya Kitani,65,284690,japanese electropop,10307335,1229212,70231,0.84
6UbmqUEgjLA6jAcXwbM1Z9,BIBI,65,1176805,k-pop,11538801,1195632,104938,0.57
0jrFMgW018F1XVnLtCXOKi,Fabrizio Paterlini,65,131123,compositional ambient,12023341,787985,107582,0.65
3Fl1V19tmjt57oBdxXKAjJ,Blueface,65,6530028,cali rap,8781649,874300,108299,0.93
7dIpKWlEeAljA20vFJ82RD,Roar,65,802901,pov: indie,12287915,956330,87716,0.66
2jjSx5EpZwv9iBAgFkGWPh,CORBAL,65,12543,lo-fi chill,8253407,999652,119753,0.61
6EB8VE9f7Ut6NOgviN6gDW,Dawid Podsiadło,65,2026094,polish pop,7653889,1273133,70890,0.6
3m49WVMU4zCkaVEKb8kFW7,Ilaiyaraaja,65,9757623,classic kollywood,12907879,979881,76803,0.37
7z2avKuuiMAT4XZJFv8Rvh,Tom Walker,65,1125024,indie anthem-folk,10931918,1078212,107332,0.4
1ackd5XprZEkH3McKbQD51,Juan Magán,65,1767242,electro latino,11192380,1181217,76497,0.72
3RwQ26hR2tJtA8F9p2n7jG,The Temptations,65,2862255,memphis soul,6966055,961589,111462,0.51
4WN5naL3ofxrVBgFpguzKo,Rudimental,65,1378091,pop dance,7204673,1067825,128278,0.85
0Riv2KnFcLZA3JSVryRg4y,Hiroyuki Sawano,65,502378,anime score,9089237,817600,65289,0.8
6hk7Yq1DU9QcCCrz9uc0Ti,Kimbra,65,412980,bergen indie,11201684,1229031,75324,0.34
4fwuXg6XQHfdlOdmw36OHa,Paloma Faith,65,1223101,british soul,7049147,1101209,106226,0.76
3iOvXCl6edW5Um0fXEBRXy,The xx,65,3889201,downtempo,8374273,1278849,66406,0.93
2UqjDAXnDxejEyE0CzfUrZ,Robert Schumann,65,547906,early romantic era,9737078,1166635,114203,0.68
4iMO20EPodreIaEl8qW66y,Still Woozy,65,950857,bedroom pop,10869510,1120977,125077,0.49
0TKFPt9w0AAEnhB9bd0pLy,LUM!X,65,156627,melbourne bounce international,10375747,792465,112960,0.48
3fZk3Gm5dN5v5yfYMQ04Bx,Dímelo Flow,65,404968,reggaeton,9106066,1217035,70886,0.45
2kkQthS9OLpK4UqNWYqoVl,Jeet Gannguli,65,1131337,filmi,9194305,897693,76237,0.56
2JY5qzEozvTdogkDTkkOMf,The Wiggles,65,237646,australian children's music,7757757,803099,87731,0.35
6UBA15slIuadJ8h2lPRPos,Tech N9ne,65,2752225,detroit hip hop,11498779,754128,120507,0.63
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,65,3203540,atl hip hop,9021739,826310,68360,0.92
7wCjDgV6nqBsHguQXPAaIM,Waylon Jennings,65,1397069,classic texas country,9330353,840272,125778,0.95
5wTAi7QkpP6kp8a54lmTOq,Johannes Brahms,65,932634,classical,12548958,948583,106551,0.64
3crnzLy8R4lVwaigKEOz7V,E-40,65,869087,cali rap,9231361,1208753,121160,0.65
66W9LaWS0DPdL7Sz8iYGYe,JP Saxe,65,477731,alt z,12578808,731711,129878,0.87
5lFhCi03HDneWzvCxGctrT,Jory Boy,65,1888284,reggaeton,8609146,938301,100698,0.95
2pQAUIesBqfT87PaM1ijtk,Trap Capos,65,633196,reggaeton,9557495,832828,89151,0.84
5Dl3HXZjG6ZOWT5cV375lk,Yo-Yo Ma,65,585024,chamber ensemble,9953284,1201034,101311,0.89
7lbSsjYACZHn1MSDXPxNF2,Hikaru Utada,65,3238783,anime,6979003,978755,128347,0.69
6ueGR6SWhUJfvEhqkvMsVs,Janelle Monáe,65,1430047,afrofuturism,12222163,1094761,81979,0.54
6O2zJ0tId7g07yzHtX0yap,Mobb Deep,65,1992365,east coast hip hop,7760081,779459,118425,0.87
1tqZaCwM57UFKjWoYwMLrw,The Cardigans,65,1142163,lilith,12387440,843065,77195,0.97
4P0dddbxPil35MNN9G2MEX,Cypress Hill,65,1941172,chicano rap,12351597,753078,84268,0.6
4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,65,1422598,indie rock,9242858,992990,65799,0.72
0urTpYCsixqZwgNTkPJOJ4,Aaliyah,65,4136877,contemporary r&b,8605678,923860,79708,0.51
1KP6TWI40m7p3QBTU6u2xo,BØRNS,65,1221843,indie poptimism,9668748,716153,76092,0.75
4BoRxUdrcgbbq1rxJvvhg9,Olivia Newton-John,65,1481339,adult standards,10497377,971551,117511,0.41
1QL7yTHrdahRMpvNtn6rI2,George Frideric Handel,65,883769,baroque,12512294,1191559,96358,0.75
6O74knDqdv3XaWtkII7Xjp,Boyz II Men,65,2941499,boy band,10656365,1263187,88471,0.79
2bxxlINUlcMQQb39K7IopR,Abraham Mateo,65,1559009,latin arena pop,10818955,762232,113971,0.5
77CaCn32H4mOMQA7UElzfF,Academy of St. Martin in the Fields,65,52513,british orchestra,10859068,738098,87662,0.56
6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,65,2121228,dance rock,8065314,1264351,118285,0.52
0NIIxcxNHmOoyBx03SfTCD,Tinashe,65,2693309,alternative r&b,6561535,735248,102286,0.54
3sDbKMebVH2VYcRSl7u1VC,for KING & COUNTRY,65,1178535,ccm,10850519,1023912,105966,0.47
4j56EQDQu5XnL7R3E9iFJT,Young the Giant,65,1548124,indietronica,10513396,919567,69655,0.55
2CIMQHirSU0MQqyYHq0eOx,deadmau5,65,2827597,canadian electronic,10184647,748039,104688,0.84
09hVIj6vWgoCDtT03h8ZCa,A Tribe Called Quest,65,2018752,conscious hip hop,11824999,1064910,86237,0.8
3ScY9CQxNLQei8Umvpx5g6,Fat Joe,65,1728319,bronx hip hop,8398182,712592,77724,0.47
2CvCyf1gEVhI0mX6aFXmVI,Paul Simon,65,2230174,classic rock,12077804,751864,78253,0.49
0OcclcP5o8VKH2TRqSY2A7,Howard Shore,65,431313,canadian classical,12944581,966221,87248,0.76
6BrvowZBreEkXzJQMpL174,Hardwell,65,3724061,big room,11723893,968254,99243,0.55
0JDkhL4rjiPNEp92jAgJnS,Roy Orbison,65,1923322,adult standards,12101349,691763,112942,0.36
6QtGlUje9TIkLrgPZrESuk,Steve Miller Band,65,2929704,album rock,8474311,773356,110828,0.35
1IQ2e1buppatiN1bxUVkrk,Slayer,65,3757048,alternative metal,8276159,1049754,75618,0.54
7mEIug7XUlQHikrFxjTWes,Neil Diamond,65,2606289,adult standards,10030754,684878,79770,0.87
34jw2BbxjoYalTp8cJFCPv,Heart,65,2463161,album rock,11865358,1273894,126324,0.8
5ja9cfKWW8Zj9aloyK8WuY,MoonDeity,66,370581,,10467644,1286838,84591,0.6
5zQsBMuxuacTrhfuDxZreG,Peder B. Helland,66,78690,,8407380,982853,122539,0.58
3QZtwiUoyaXbl1JssMPIQ7,Narvent,66,19833,,10405215,1135713,73678,0.42
6dJeKm76NjfXBNTpHmOhfO,Selena Gomez & The Scene,66,9518796,pop,7009908,691453,84457,0.87
26UV9EKIInWeV0jJysGZum,Nursery Rhymes ABC,66,30227,nursery,9032395,1172570,103629,0.96
2vf4pRsEY6LpL5tKmqWb64,Elderbrook,66,394427,uk dance,8550503,1249730,116788,0.47
34v5MVKeQnIo0CWYMbbrPf,John Newman,66,724878,dance pop,7866755,757665,125349,0.4
54HaZmktN1cmdL8Ygdrmzz,RXDXVIL,66,87447,gym phonk,6663968,799548,86548,0.53
2cWZOOzeOm4WmBJRnD5R7I,Normani,66,2569752,pop,8661825,922816,108251,0.69
64DvMieEUCdrYKmEIhDt8G,Arjan Dhillon,66,1993320,punjabi pop,7319194,722444,116115,0.62
69WMBCOrVeaxtZJCowDJ0a,Khesari Lal Yadav,66,919754,bhojpuri pop,8657846,722689,100530,0.5
3EYY5FwDkHEYLw5V86SAtl,SICK LEGEND,66,183597,gym hardstyle,12497264,987704,124416,0.92
13bDjug9N0pyv3ZUINjkDV,Bausa,66,1063453,german hip hop,7002651,669622,98644,0.83
2jnIB6XdLvnJUeNTy5A0J2,Why Don't We,66,3685957,boy band,12226105,1209205,109760,0.86
6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,66,911344,indie poptimism,9087286,1101578,69535,0.9
3KonOYiLsU53m4yT7gNotP,TREASURE,66,3172133,k-pop boy group,11161746,986263,67322,0.7
6MPCFvOQv5cIGfw3jODMF0,Internet Money,66,769052,pop rap,12365457,1131195,75239,0.85
4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,66,2108540,canadian hip hop,9507533,1151286,69582,0.68
6IkfE2JyVoKwBZXvuytKX3,Oliver Anthony Music,66,732357,modern country pop,9683948,683986,94955,0.46
58oPVy7oihAEXE0Ott6JOf,Eve,66,2142490,anime,10470101,670628,129479,0.84
2Waw2sSbqvAwK8NwACNjVo,Bo Burnham,66,1814100,comic,10666698,752271,77396,0.79
6oMRQ5H3A2XA5I3RG3leni,Alan Gomez,66,1066091,cumbia 420,13167004,880764,83659,0.74
4IJczjB0fJ04gs4uvP0Fli,Gym Class Heroes,66,1484859,dance pop,12030366,991912,86101,0.33
378dH6EszOLFShpRzAQkVM,Lindsey Stirling,66,2156204,bow pop,9994420,1253606,79022,0.47
2nm38smINjms1LtczR0Cei,Goodboys,66,54669,pop dance,12866574,1243929,111066,0.55
311uEW9rt5g2NmzjGEKS2E,Mae Stephens,66,152231,singer-songwriter pop,9720035,926210,131645,0.92
4dM6NDYSfLcspt8GLoT5aE,Hippie Sabotage,66,925160,edm,8395392,1097355,124205,0.5
6BH1xcDkwbbyrLMUKECsW1,Toosii,66,1511207,north carolina hip hop,9477181,1077204,83259,0.44
3K2Srho6NCF3o9MswGR76H,Bakar,66,495455,uk alternative hip hop,12454318,1200529,87743,0.4
4utLUGcTvOJFr6aqIJtYWV,Skylar Grey,66,589140,piano rock,9052484,767023,77165,0.44
6Xb4ezwoAQC4516kI89nWz,Imogen Heap,66,457334,etherpop,7016310,773174,117979,0.81
7mWCSSOYqm4E9mB7V4ot6S,Miguel Bosé,66,2641114,latin pop,11514167,727833,113072,0.44
7HCqGPJcQTyGJ2yqntbuyr,Amit Trivedi,66,8555458,filmi,8880643,1097175,101440,0.91
5cB4d4jPYjMT326sjihQ4m,Shaan,66,6913599,filmi,10772920,783269,84523,0.52
1iNqsUDUraNWrj00bqssQG,Dreamville,66,595995,hip hop,9403235,698514,113870,0.46
0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,66,1016560,melodic rap,7957295,852603,128633,0.48
21WS9wngs9AqFckK7yYJPM,PnB Rock,66,4066160,melodic rap,7147233,1231398,102423,0.94
6XFITTl7cFTdopDY3lUdlY,J Alvarez,66,5467766,reggaeton,13151351,1257253,93715,0.67
6MF9fzBmfXghAz953czmBC,Taio Cruz,66,2274775,dance pop,8140646,749906,111410,0.74
0sKsReKseslDlhxmbN6wLk,BabyTron,66,373096,detroit hip hop,9830806,1198925,108874,0.89
5YFS41yoX0YuFY39fq21oN,Bob Sinclar,66,595037,disco house,7897076,764636,78150,0.49
2YOYua8FpudSEiB9s88IgQ,Yung Gravy,66,1633858,meme rap,6673643,1306976,93925,0.62
6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls,66,5589668,dance pop,11475819,1293590,93141,0.43
2a0uxJgbvvIRI4GX8pYfcr,J Hus,66,1189615,afroswing,7073624,1231116,98082,0.68
1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,66,16328333,girl group,13014046,816101,122607,0.76
21LGsW7bziR4Ledx7WZ1Wf,Johnny Mathis,66,400107,adult standards,11481977,1116189,111176,0.65
2VDZoCBGjxbHJbnzSX5nP6,Kxllswxtch,66,218608,dark trap,8950452,809859,121180,0.81
6hnWRPzGGKiapVX1UCdEAC,Sam Cooke,66,1564853,classic soul,10661055,910703,73824,0.59
7DkseLyOZrdRjCuoWFtqFi,Edicion Especial,66,1216286,corrido,9526626,1089424,99639,0.72
5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,66,6550189,australian hip hop,9505662,930086,96937,0.51
2yQf6b8hxahZaT5dHlWaB1,Raekwon,66,581780,east coast hip hop,7176871,1192594,122795,0.98
7CQwac16i1W5ej8YpuL3dv,Boyce Avenue,66,3170905,acoustic cover,8388595,1164642,83709,0.9
27vNK840zYq6IfDijHPsv1,Gilberto Santa Rosa,66,2873046,salsa,9724500,1246586,120304,0.73
5fJsY7afrbsyzJj9wdzJMh,"Tito ""El Bambino""",66,3886659,latin hip hop,9896019,1198042,99906,0.39
12j6dJrPXanCBwY599pZxf,Matt Maltese,66,461371,indie anthem-folk,7595775,668317,104319,0.69
4HzKw8XcD0piJmDrrPRCYk,Majid Jordan,66,935259,canadian contemporary r&b,10159426,1317226,104590,0.39
0NWbwDZY1VkRqFafuQm6wk,Mike WiLL Made-It,66,1561591,atl hip hop,12965793,1291066,88793,0.48
0Cs47vvRsPgEfliBU9KDiB,D.O.D,66,64068,electro house,7381026,752905,128954,0.88
37w38cCSGgKLdayTRjna4W,Mazzy Star,66,1112978,dream pop,11112610,813611,91979,0.8
3y24n3XhZ96wgwRXjvS17T,Coolio,66,1040230,g funk,7777769,1274482,92797,0.43
4tMm1dU6Gn04VAZ9ClHcIZ,Jacquees,66,2659383,atl hip hop,12444644,917630,76301,0.86
1Q6SZxTvaE3HhslV0iXbI6,Herencia de Patrones,66,1995060,corrido,9492507,849850,101293,0.8
6aaMZ3fcfLv4tEbmY7bjRM,Isaiah Rashad,66,1366743,hip hop,10872908,1215909,123461,0.57
2AM4ilv6UzW0uMRuqKtDgN,ZZ Top,66,4201132,album rock,6674261,693018,118675,0.81
66lH4jAE7pqPlOlzUKbwA0,Miranda Lambert,66,3608368,contemporary country,10877973,661410,66099,0.35
